is_anomalous,category,raw_log,cpu_utilization,memory_utilization,process_count,unusual_process_executed,privilege_escalation_attempt,duration,src_bytes,dst_bytes,wrong_fragment,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,c2_beaconing_score,dns_tunneling_flag,impossible_travel,mfa_bypass,privilege_changes,login_hour,read_bytes_sec,write_bytes_sec,exfiltration_ratio
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,88.52,86.76,364,1,1,1.4077,743,1649,0,159,125,0.8184,0.0338,183,157,0.0746,0,0,0,0,9,3230.26,902.57,0.4506
0,normal,Telemetry stream verified: Core metrics secure.,75.71,87.11,284,0,0,1.0451,750,207,0,158,124,0.9206,0.0004,174,147,0.0452,0,0,0,0,9,2856.49,882.04,3.6232
0,normal,Telemetry stream verified: Core metrics secure.,78.42,84.66,270,0,0,2.494,167,1852,0,160,142,0.9266,0.0759,181,159,0.0851,0,0,0,0,18,2720.35,2610.66,0.0902
0,normal,Telemetry stream verified: Core metrics secure.,84.12,83.33,275,0,0,0.6382,1289,2600,0,157,127,0.8343,0.0647,199,171,0.0604,0,0,0,0,13,2725.49,2518.33,0.4958
0,normal,Telemetry stream verified: Core metrics secure.,75.3,83.27,277,0,0,1.3164,838,1109,0,156,138,0.8733,0.0153,191,167,0.0627,0,0,0,0,16,3081.02,2550.1,0.7556
0,normal,Telemetry stream verified: Core metrics secure.,82.41,85.98,278,0,0,1.4881,788,1326,0,160,125,0.9772,0.0436,192,146,0.0899,0,0,0,0,11,2094.63,2361.66,0.5943
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,74.74,85.73,278,0,0,1.6317,458,3222,0,163,129,0.8169,0.0863,188,168,0.074,0,0,0,1,14,2989.28,1281.65,0.1421
0,normal,Telemetry stream verified: Core metrics secure.,77.37,82.61,283,0,0,1.6408,506,63,0,163,137,0.9859,0.0751,211,170,0.0607,0,0,0,0,10,1829.96,895.78,8.0317
0,normal,Telemetry stream verified: Core metrics secure.,72.38,86.64,278,0,0,1.306,2997,529,0,162,138,0.9169,0.0274,196,162,0.08,0,0,0,0,9,2770.41,1333.29,5.6654
0,normal,Telemetry stream verified: Core metrics secure.,84.57,86.73,272,0,0,1.6381,425,3619,0,161,119,0.8632,0.1454,198,176,0.0509,0,0,0,0,17,2591.95,2817.88,0.1174
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,94.49,97.48,406,1,1,1.5544,215,651,0,165,137,0.8278,0.0142,168,161,0.1039,0,0,0,0,13,3035.21,1196.83,0.3303
0,normal,Telemetry stream verified: Core metrics secure.,76.74,84.61,269,0,0,0.1044,134,3598,0,163,118,0.9314,0.0122,185,153,0.0316,0,0,0,0,13,3444.34,1018.13,0.0372
0,normal,Telemetry stream verified: Core metrics secure.,74.54,84.57,277,0,0,1.6473,431,1600,0,165,133,0.9122,0.0201,179,178,0.0579,0,0,0,0,15,3031.66,1056.86,0.2694
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.45,93.05,360,1,1,1.6447,1006,1069,0,157,140,0.9916,0.0762,183,139,0.0721,0,0,0,0,10,3493.15,1439.83,0.9411
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,85.73,270,0,0,1.176,76805,1500,0,160,118,0.9669,0.0658,173,142,0.8777,1,0,0,0,10,1871.33,2334.38,51.2033
0,normal,Telemetry stream verified: Core metrics secure.,84.72,82.77,284,0,0,2.3053,314,3456,0,157,127,0.957,0.0198,165,141,0.0964,0,0,0,0,13,3416.32,2788.82,0.0909
0,normal,Telemetry stream verified: Core metrics secure.,82.61,82.28,268,0,0,1.2842,683,2019,0,162,116,0.9281,0.0071,197,155,0.0191,0,0,0,0,10,3447.11,951.84,0.3383
0,normal,Telemetry stream verified: Core metrics secure.,78.97,90.58,271,0,0,1.9972,2250,630,0,157,125,0.9544,0.149,196,138,0.0107,0,0,0,0,10,1732.82,2181.0,3.5714
0,normal,Telemetry stream verified: Core metrics secure.,78.9,85.48,271,0,0,2.2463,949,1080,0,164,136,0.9035,0.0943,179,174,0.1146,0,0,0,0,10,2437.09,1619.3,0.8787
0,normal,Telemetry stream verified: Core metrics secure.,83.76,89.04,274,0,0,0.5915,892,210,0,158,111,0.9733,0.0893,200,140,0.1012,0,0,0,0,9,2190.56,2005.59,4.2476
0,normal,Telemetry stream verified: Core metrics secure.,79.11,87.18,267,0,0,0.3595,601,1937,0,156,123,0.8895,0.0515,191,149,0.0756,0,0,0,0,11,1716.7,2161.54,0.3103
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,81.35,282,0,0,1.1647,1294,280,0,182,167,0.8495,0.8389,185,170,0.021,0,0,0,0,9,3519.58,1465.12,4.6214
0,normal,Telemetry stream verified: Core metrics secure.,79.58,84.54,282,0,0,0.1899,1418,2197,0,165,119,0.8085,0.1105,210,133,0.1029,0,0,0,0,10,2843.84,1816.28,0.6454
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,88.29,272,0,0,2.0723,80982,1500,0,161,141,0.8103,0.1164,166,136,0.9545,1,0,0,0,8,2982.53,1488.06,53.988
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,89.31,95.23,403,1,1,2.2536,159,4246,0,163,133,0.937,0.0485,192,169,0.0954,0,0,0,0,17,2263.43,2335.76,0.0374
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,88.87,88.12,271,1,1,2.1128,1998,7356,0,162,128,0.8441,0.1275,191,155,0.1112,0,0,0,0,15,3331.22,1828.05,0.2716
0,normal,Telemetry stream verified: Core metrics secure.,79.19,83.83,265,0,0,0.602,698,3115,0,164,128,0.8837,0.048,203,159,0.0136,0,0,0,0,16,1898.81,2629.15,0.2241
0,normal,Telemetry stream verified: Core metrics secure.,75.5,82.79,273,0,0,1.6134,290,685,0,161,120,0.8024,0.0266,183,138,0.0662,0,0,0,0,12,2906.33,2471.9,0.4234
0,normal,Telemetry stream verified: Core metrics secure.,79.57,82.18,277,0,0,1.8535,64,4479,0,159,126,0.9848,0.0573,167,157,0.0181,0,0,0,0,16,1804.01,2287.95,0.0143
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,75.09,88.05,279,0,0,1.9276,761,3248,0,158,113,0.8301,0.0519,193,143,0.0948,0,0,0,1,9,2736.28,2461.77,0.2343
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,84.13,273,0,0,1.7281,100429,1500,0,161,115,0.9342,0.0649,193,176,0.9673,1,0,0,0,14,1640.74,1172.04,66.9527
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,90.44,284,0,0,0.9355,730,1879,0,127,170,0.8784,0.9332,182,160,0.001,0,0,0,0,14,2574.49,2721.74,0.3885
0,normal,Telemetry stream verified: Core metrics secure.,75.24,88.54,276,0,0,1.4921,275,704,0,159,138,0.8904,0.0033,197,133,0.1013,0,0,0,0,8,2168.05,2285.6,0.3906
0,normal,Telemetry stream verified: Core metrics secure.,73.21,87.57,268,0,0,1.8062,360,1519,0,162,140,0.8713,0.0076,188,148,0.0811,0,0,0,0,12,2419.32,2279.99,0.237
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,75.77,83.61,284,0,0,1.9635,41,1471,0,161,128,0.8359,0.1338,186,171,0.0747,0,0,0,1,11,2125.89,2089.31,0.0279
0,normal,Telemetry stream verified: Core metrics secure.,74.5,84.53,282,0,0,2.1822,671,3623,0,163,137,0.879,0.0302,194,158,0.0344,0,0,0,0,15,1902.97,1887.97,0.1852
0,normal,Telemetry stream verified: Core metrics secure.,76.66,87.11,276,0,0,0.5884,316,1371,0,162,130,0.8149,0.1284,187,142,0.0242,0,0,0,0,14,2661.1,1748.04,0.2305
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,77.2,82.2,265,0,0,0.7076,1414,8916,0,162,127,0.8724,0.1334,194,151,0.0574,0,0,0,1,10,3188.95,991.63,0.1586
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,87.95,96.85,366,1,1,0.7159,533,3760,0,157,110,0.9595,0.0073,179,137,0.0682,0,0,0,0,14,1886.47,2066.35,0.1418
0,normal,Telemetry stream verified: Core metrics secure.,79.83,84.96,282,0,0,1.8747,3042,261,0,160,118,0.9911,0.0462,188,153,0.1119,0,0,0,0,14,3476.53,2026.65,11.6552
0,normal,Telemetry stream verified: Core metrics secure.,73.57,82.96,267,0,0,1.0865,554,557,0,161,121,0.8746,0.1151,181,142,0.0913,0,0,0,0,13,3367.67,2686.28,0.9946
0,normal,Telemetry stream verified: Core metrics secure.,78.24,81.83,267,0,0,0.5811,406,2407,0,164,129,0.9424,0.0848,187,147,0.0304,0,0,0,0,14,3193.66,2354.79,0.1687
0,normal,Telemetry stream verified: Core metrics secure.,85.05,86.79,270,0,0,2.1845,928,1118,0,165,127,0.9262,0.1134,210,158,0.0431,0,0,0,0,13,2412.71,2276.91,0.8301
0,normal,Telemetry stream verified: Core metrics secure.,82.79,82.06,267,0,0,1.4953,522,1125,0,164,124,0.8436,0.1373,186,176,0.1177,0,0,0,0,8,3369.02,2716.93,0.464
0,normal,Telemetry stream verified: Core metrics secure.,78.79,87.43,284,0,0,0.1597,247,4950,0,162,126,0.8637,0.0663,208,130,0.0906,0,0,0,0,8,3151.38,1255.93,0.0499
0,normal,Telemetry stream verified: Core metrics secure.,72.71,91.99,265,0,0,0.2334,1055,807,0,156,132,0.8606,0.1483,163,148,0.0481,0,0,0,0,16,3229.56,1416.07,1.3073
0,normal,Telemetry stream verified: Core metrics secure.,80.98,85.73,279,0,0,1.0378,4576,98,0,158,114,0.9368,0.0772,174,171,0.0475,0,0,0,0,9,2614.92,1898.5,46.6939
0,normal,Telemetry stream verified: Core metrics secure.,84.11,86.18,284,0,0,0.189,620,2305,0,156,109,0.854,0.0212,188,154,0.1093,0,0,0,0,10,2257.38,2512.2,0.269
0,normal,Telemetry stream verified: Core metrics secure.,81.27,86.21,275,0,0,2.3914,2341,6005,0,162,131,0.857,0.1003,163,172,0.0227,0,0,0,0,18,2580.65,2106.58,0.3898
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,76.93,81.67,276,0,0,2.2143,2409696,5891,0,160,126,0.8225,0.0611,162,128,0.1036,0,1,1,1,15,310604.36,1313.75,409.047
0,normal,Telemetry stream verified: Core metrics secure.,75.02,85.96,279,0,0,1.4663,1679,117,0,161,121,0.8527,0.0051,178,132,0.0299,0,0,0,0,10,2496.38,1589.79,14.3504
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,82.47,284,0,0,0.9605,40881,1500,0,163,125,0.9442,0.0908,192,171,0.9201,1,0,0,0,13,2451.04,1074.32,27.254
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,90.56,87.05,413,1,1,1.9623,260,1290,0,156,120,0.8051,0.0177,179,130,0.0029,0,0,0,0,15,3116.16,1673.59,0.2016
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,75.0,81.84,266,0,0,1.1479,1074,2144,0,165,136,0.9962,0.0357,183,141,0.0958,0,0,0,1,18,2690.8,1212.12,0.5009
0,normal,Telemetry stream verified: Core metrics secure.,74.81,84.25,268,0,0,1.1294,375,1431,0,162,127,0.9151,0.0055,196,164,0.0054,0,0,0,0,18,2928.27,2124.94,0.2621
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,87.41,90.28,404,1,1,1.0123,569,2374,0,164,123,0.8721,0.0463,198,142,0.0686,0,0,0,0,12,2019.18,1728.53,0.2397
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,83.01,282,0,0,0.4876,1000,1491,0,121,170,0.912,0.9737,169,162,0.024,0,0,0,0,16,2385.23,932.63,0.6707
0,normal,Telemetry stream verified: Core metrics secure.,75.1,85.9,284,0,0,0.4612,282,2133,0,163,123,0.8572,0.1261,209,145,0.0352,0,0,0,0,14,1953.2,2008.18,0.1322
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,71.9,84.03,275,0,0,1.9366,1001461,235,0,161,134,0.9521,0.0319,203,165,0.0026,0,1,1,1,13,158479.1,1244.32,4261.5362
0,normal,Telemetry stream verified: Core metrics secure.,83.8,86.8,273,0,0,1.4874,1089,755,0,159,112,0.9681,0.1388,171,130,0.0828,0,0,0,0,17,2289.75,1243.91,1.4424
0,normal,Telemetry stream verified: Core metrics secure.,82.61,87.22,269,0,0,0.5356,1402,1497,0,162,131,0.814,0.0776,202,133,0.1194,0,0,0,0,11,3190.9,1745.68,0.9365
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,76.0,85.63,273,0,0,1.0775,1158348,1774,0,158,127,0.8873,0.059,189,161,0.0734,0,1,1,1,15,183190.43,1589.13,652.9583
0,normal,Telemetry stream verified: Core metrics secure.,86.12,87.91,269,0,0,0.6734,1089,4781,0,156,128,0.8837,0.1259,175,139,0.1066,0,0,0,0,12,3376.79,1242.26,0.2278
0,normal,Telemetry stream verified: Core metrics secure.,76.75,86.83,265,0,0,0.2956,910,2033,0,156,111,0.8726,0.1157,186,169,0.0212,0,0,0,0,10,1976.94,1882.46,0.4476
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,85.89,267,0,0,1.857,40677,1500,0,157,111,0.8547,0.0211,195,172,0.9575,1,0,0,0,11,1728.06,2237.54,27.118
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,87.66,278,0,0,1.0227,106,428,0,204,167,0.913,0.8275,185,169,0.1192,0,0,0,0,12,3213.94,2146.36,0.2477
0,normal,Telemetry stream verified: Core metrics secure.,87.76,81.08,281,0,0,1.09,1219,3360,0,162,137,0.8706,0.0485,184,146,0.0605,0,0,0,0,14,3471.21,1242.31,0.3628
0,normal,Telemetry stream verified: Core metrics secure.,74.73,79.05,281,0,0,0.7169,1395,195,0,165,147,0.8767,0.1364,169,160,0.0782,0,0,0,0,13,2157.95,1481.01,7.1538
0,normal,Telemetry stream verified: Core metrics secure.,78.33,88.79,268,0,0,1.6231,1335,467,0,162,145,0.8614,0.0034,168,162,0.097,0,0,0,0,18,2369.49,1034.18,2.8587
1,Misconfigured node,Config Auditor: Unrestricted network ingress policy open to external public scopes (0.0.0.0/0).,73.21,83.25,276,0,0,0.7905,742,519,0,159,128,0.848,0.1474,193,146,0.0752,0,0,0,1,12,2425.19,1277.97,1.4297
0,normal,Telemetry stream verified: Core metrics secure.,81.44,86.66,268,0,0,0.2144,719,623,0,164,136,0.9837,0.0321,211,180,0.015,0,0,0,0,9,2956.31,2225.96,1.1541
0,normal,Telemetry stream verified: Core metrics secure.,84.63,76.27,268,0,0,1.5379,421,840,0,162,129,0.9411,0.1216,203,165,0.0321,0,0,0,0,8,2317.51,1165.27,0.5012
0,normal,Telemetry stream verified: Core metrics secure.,79.7,87.44,270,0,0,0.3368,875,789,0,163,115,0.8535,0.052,193,153,0.0361,0,0,0,0,16,2958.32,1254.22,1.109
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,92.69,85.92,422,1,1,0.3608,411,939,0,160,124,0.8732,0.0182,176,165,0.0597,0,0,0,0,17,3464.65,2196.23,0.4377
0,normal,Telemetry stream verified: Core metrics secure.,85.08,92.48,271,0,0,1.1085,268,5496,0,164,116,0.8272,0.015,202,148,0.1147,0,0,0,0,12,2000.02,2076.27,0.0488
0,normal,Telemetry stream verified: Core metrics secure.,76.64,88.55,278,0,0,1.754,2258,5033,0,160,136,0.8643,0.133,174,171,0.0622,0,0,0,0,8,3051.76,1392.96,0.4486
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,86.45,268,0,0,1.327,99342,1500,0,163,120,0.993,0.0005,210,142,0.9383,1,0,0,0,18,2788.49,1876.64,66.228
0,normal,Telemetry stream verified: Core metrics secure.,76.96,88.8,283,0,0,0.3109,82,1876,0,161,113,0.91,0.1075,206,173,0.0004,0,0,0,0,14,2138.37,2536.59,0.0437
0,normal,Telemetry stream verified: Core metrics secure.,82.74,89.91,277,0,0,0.6457,1082,5227,0,157,117,0.9764,0.0028,196,144,0.0408,0,0,0,0,8,2988.96,991.64,0.207
1,Malicious container,Docker Monitor: Container breakout detected. Local host directories mounting bypass active.,94.83,92.83,272,1,1,0.1672,530,158,0,161,116,0.912,0.1292,186,135,0.0961,0,0,0,0,18,2144.78,2296.51,3.3544
0,normal,Telemetry stream verified: Core metrics secure.,81.42,84.03,278,0,0,1.6214,644,5193,0,159,132,0.9839,0.1382,180,166,0.009,0,0,0,0,13,2263.46,1120.42,0.124
0,normal,Telemetry stream verified: Core metrics secure.,81.22,86.48,265,0,0,1.6026,2358,4037,0,165,130,0.9314,0.1235,178,179,0.043,0,0,0,0,12,2681.21,1531.11,0.5841
0,normal,Telemetry stream verified: Core metrics secure.,88.78,79.58,280,0,0,0.7673,491,1923,0,161,120,0.9694,0.0211,209,166,0.0488,0,0,0,0,9,2900.26,1334.03,0.2553
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,91.71,80.67,399,1,1,2.0959,51,217,0,165,131,0.9526,0.0912,196,166,0.0807,0,0,0,0,9,2603.01,2772.79,0.235
0,normal,Telemetry stream verified: Core metrics secure.,80.86,80.88,268,0,0,2.4403,824,737,0,163,139,0.8933,0.0204,180,149,0.0022,0,0,0,0,13,2868.4,2489.05,1.118
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,86.86,80.57,392,1,1,1.064,90,3307,0,164,118,0.8209,0.0731,206,168,0.0902,0,0,0,0,15,2322.41,1877.1,0.0272
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,89.06,268,0,0,0.2592,71139,1500,0,156,112,0.9667,0.1313,194,139,0.8733,1,0,0,0,13,3263.67,2357.37,47.426
1,Compromised VM,Integrity Alert: Local privilege escalation shell spawned by unrecognized compiler runtime.,99.14,95.49,423,1,1,1.2171,226,766,0,158,134,0.9573,0.121,174,136,0.0475,0,0,0,0,8,2121.52,1610.97,0.295
0,normal,Telemetry stream verified: Core metrics secure.,80.35,84.12,266,0,0,1.3174,1704,484,0,161,137,0.8848,0.0672,168,131,0.0263,0,0,0,0,16,3326.28,1534.13,3.5207
1,Lateral movement,Security Alert: Sweep port scan detected originating from internal service socket.,95.0,87.56,283,0,0,0.9163,578,1330,0,218,151,0.8005,0.9336,215,152,0.0642,0,0,0,0,12,3053.95,1878.97,0.4346
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,87.64,273,0,0,2.4134,84645,1500,0,156,136,0.9801,0.1081,172,146,0.9481,1,0,0,0,10,2698.72,2447.06,56.43
0,normal,Telemetry stream verified: Core metrics secure.,78.52,83.3,280,0,0,1.3446,364,1529,0,161,138,0.8647,0.1154,169,154,0.0339,0,0,0,0,16,1876.29,2082.4,0.2381
0,normal,Telemetry stream verified: Core metrics secure.,83.51,86.91,274,0,0,0.6784,236,1663,0,160,117,0.9722,0.1271,182,152,0.0056,0,0,0,0,14,3598.03,1739.67,0.1419
0,normal,Telemetry stream verified: Core metrics secure.,76.7,85.31,275,0,0,0.1221,345,3568,0,165,116,0.8133,0.0329,176,155,0.1054,0,0,0,0,13,2654.62,1588.47,0.0967
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,82.18,85.41,282,0,0,1.2928,2462889,778,0,164,135,0.9091,0.0662,205,152,0.0477,0,1,1,1,11,120192.72,1022.56,3165.6671
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,74.94,86.4,266,0,0,2.168,1558864,8877,0,160,131,0.9115,0.1319,161,170,0.0189,0,1,1,1,18,200336.1,1566.76,175.6071
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,80.62,84.7,270,0,0,1.8472,968796,1541,0,161,124,0.8747,0.0803,170,163,0.0183,0,1,1,1,11,342139.84,1105.51,628.6801
0,normal,Telemetry stream verified: Core metrics secure.,73.52,89.99,272,0,0,0.9247,3414,4344,0,158,114,0.9233,0.0711,172,159,0.0127,0,0,0,0,16,2511.49,1371.19,0.7859
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,74.84,77.9,270,0,0,0.8074,1948626,894,0,165,146,0.8157,0.0263,209,134,0.0523,0,1,1,1,10,225098.31,1642.96,2179.6711
0,normal,Telemetry stream verified: Core metrics secure.,77.8,86.12,280,0,0,0.1426,286,244,0,157,129,0.811,0.0927,161,132,0.0279,0,0,0,0,14,3516.63,1320.76,1.1721
0,normal,Telemetry stream verified: Core metrics secure.,82.21,84.8,280,0,0,2.0012,1358,2800,0,159,121,0.8875,0.0053,159,137,0.0995,0,0,0,0,11,3287.25,2772.97,0.485
0,normal,Telemetry stream verified: Core metrics secure.,76.5,83.02,277,0,0,0.3244,200,5653,0,160,143,0.8745,0.0643,196,154,0.0703,0,0,0,0,18,2296.69,1301.53,0.0354
0,normal,Telemetry stream verified: Core metrics secure.,77.47,81.75,284,0,0,1.3651,94,974,0,160,142,0.8419,0.145,200,154,0.0871,0,0,0,0,13,2353.26,935.63,0.0965
1,Botnet node,Security Alert: High-rate outbound beacon detected matching known C2 channels.,100.0,89.12,279,0,0,0.5756,115633,1500,0,164,119,0.9824,0.1277,200,133,0.8778,1,0,0,0,10,3061.42,2158.63,77.0887
0,normal,Telemetry stream verified: Core metrics secure.,79.1,84.24,271,0,0,0.6276,190,203,0,163,127,0.8836,0.0226,165,164,0.0294,0,0,0,0,11,2204.57,1739.65,0.936
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,72.74,91.83,276,0,0,0.7061,2439027,2555,0,159,132,0.9899,0.1147,205,160,0.0276,0,1,1,1,8,106008.81,877.38,954.6094
0,normal,Telemetry stream verified: Core metrics secure.,77.05,86.5,276,0,0,0.2488,104,575,0,163,115,0.9593,0.1166,185,164,0.038,0,0,0,0,11,3214.37,2586.47,0.1809
0,normal,Telemetry stream verified: Core metrics secure.,78.87,86.05,266,0,0,1.332,131,7769,0,163,140,0.8311,0.0509,188,133,0.0278,0,0,0,0,18,1898.38,1676.81,0.0169
0,normal,Telemetry stream verified: Core metrics secure.,83.76,82.89,269,0,0,2.2444,715,156,0,157,138,0.9964,0.0027,187,140,0.0698,0,0,0,0,11,2321.93,2495.05,4.5833
0,normal,Telemetry stream verified: Core metrics secure.,74.3,86.55,276,0,0,0.3617,2073,262,0,163,144,0.9188,0.1467,186,156,0.0231,0,0,0,0,14,1721.68,879.51,7.9122
0,normal,Telemetry stream verified: Core metrics secure.,79.51,87.35,272,0,0,0.4142,632,2387,0,162,121,0.8878,0.0447,167,132,0.0137,0,0,0,0,9,3202.97,1682.93,0.2648
0,normal,Telemetry stream verified: Core metrics secure.,80.33,79.71,268,0,0,0.4851,532,3968,0,158,115,0.9908,0.116,202,151,0.0993,0,0,0,0,11,2033.59,1447.23,0.1341
1,Insider misuse,Identity Alert: Multiple credential validation mismatches combined with large volume data reads.,79.68,83.14,278,0,0,1.8879,1114698,1827,0,159,135,0.9604,0.0824,161,171,0.0539,0,1,1,1,17,137439.97,1431.36,610.1248
0,normal,Telemetry stream verified: Core metrics secure.,76.45,91.36,270,0,0,2.143,385,213,0,164,127,0.8784,0.1015,166,143,0.1106,0,0,0,0,14,2609.07,1769.52,1.8075
